# Time                    	SLA (m)
1999-06-15T19:31:34.33909	 -0.003095
1999-06-24T13:20:04.27358	 -0.005026
1999-07-03T06:41:10.51198	 -0.003741
1999-07-12T01:38:50.88040	 -0.000274
1999-07-20T16:51:11.82357	 -0.002047
1999-07-29T12:53:06.92926	 -0.000777
1999-08-07T07:16:51.85431	 -0.005459
1999-08-16T01:46:14.21436	 -0.000478
1999-08-24T18:09:35.44965	  0.002201
1999-09-02T13:13:20.49795	  0.000902
1999-09-11T06:54:24.04225	 -0.004316
1999-09-20T04:01:44.20005	  0.000882
1999-09-28T19:09:23.90769	 -0.000724
1999-10-07T12:52:00.11476	  0.003384
1999-10-16T08:46:29.48852	  0.001148
1999-10-25T10:29:46.52562	 -0.000402
1999-11-02T18:04:04.98924	 -0.000154
1999-11-11T13:09:44.13126	 -0.002516
1999-11-20T15:51:45.37939	  0.000817
1999-11-29T01:09:29.33222	  0.003052
1999-12-07T19:03:43.20136	  0.005610
1999-12-16T13:17:14.51075	  0.002624
1999-12-25T07:22:38.01255	  0.002341
2000-01-03T11:47:40.81424	  0.001545
2000-01-11T20:51:36.21210	  0.004801
2000-01-20T14:07:53.88579	 -0.002341
2000-01-29T06:20:57.29394	 -0.002230
2000-02-05T18:52:03.61156	 -0.006083
2000-02-15T19:50:52.16716	 -0.002661
2000-02-24T13:06:45.96950	  0.000715
2000-03-04T06:54:28.81908	  0.005285
2000-03-13T01:23:03.48076	  0.001887
2000-03-21T10:24:09.21939	  0.002976
2000-03-30T12:57:33.13554	 -0.002848
2000-04-08T07:33:32.81683	 -0.001608
2000-04-17T01:00:23.82696	 -0.004985
2000-04-25T19:23:23.96682	 -0.002259
2000-05-04T13:12:27.85633	 -0.003422
2000-05-13T06:59:44.72083	  0.000922
2000-05-22T01:35:51.87804	 -0.001444
2000-05-30T18:51:31.16251	 -0.005850
2000-06-08T13:21:13.06450	 -0.000227
2000-06-17T07:04:22.51442	  0.002080
2000-06-25T22:28:44.50651	  0.004329
2000-07-15T01:10:37.61353	  0.000312
2000-07-22T10:49:02.23696	  0.000504
2000-07-31T01:00:00.14800	  0.001539
2000-08-08T22:18:24.63295	  0.002713
2000-08-17T11:17:16.25697	  0.005177
2000-08-26T08:01:21.56928	  0.001821
2000-09-03T22:49:13.57372	  0.001125
2000-09-12T19:19:52.42403	  0.002900
2000-09-21T12:44:44.94025	  0.001525
2000-09-30T13:15:38.60063	  0.006621
2000-10-08T10:57:15.71211	  0.003507
2000-10-17T18:58:37.26223	 -0.004506
2000-10-26T13:25:04.56469	 -0.001507
2000-11-04T08:22:11.20970	  0.003891
2000-11-13T03:50:08.05980	  0.000179
2000-11-21T18:16:16.12000	 -0.000375
2000-11-30T12:40:43.30325	  0.001212
2000-12-09T06:53:57.52415	 -0.006910
2000-12-17T18:21:16.86582	 -0.003414
2000-12-26T20:17:59.25258	  0.000723
2001-01-04T23:11:44.61240	  0.003802
2001-01-13T13:56:03.69809	 -0.004856
2001-01-17T18:21:56.99857	NaN
2001-02-17T19:51:41.23546	NaN
2001-02-26T01:38:05.63008	NaN
2001-03-06T17:50:09.08136	NaN
2001-03-15T13:15:43.80281	NaN
2001-03-24T03:30:04.37053	NaN
2001-04-01T19:37:18.07347	  0.006786
2001-04-11T03:53:52.82563	 -0.004270
2001-04-19T11:35:40.51878	 -0.000013
2001-04-28T11:46:25.52166	  0.000140
2001-05-07T01:02:10.34829	  0.001005
2001-05-15T18:51:40.77869	  0.002274
2001-05-25T04:00:54.80433	 -0.006853
2001-06-02T07:07:32.69661	 -0.001867
2001-06-11T01:42:00.12302	 -0.001345
2001-06-19T19:11:35.30615	  0.002151
2001-06-28T12:59:30.31097	  0.007182
2001-07-07T07:26:26.84203	  0.006610
2001-07-16T01:42:26.22362	  0.004906
2001-07-24T18:08:59.24275	  0.001254
2001-08-02T13:32:23.80352	  0.007444
2001-08-11T07:19:44.82401	  0.003990
2001-08-20T01:46:02.16179	  0.001911
2001-08-28T19:02:23.48042	  0.002546
2001-09-06T17:43:02.30477	  0.006416
2001-09-15T06:58:38.89038	  0.009321
2001-09-24T01:34:49.87035	  0.002861
2001-10-02T18:24:32.32961	  0.005607
2001-10-11T08:41:17.30649	  0.003598
2001-10-20T07:26:21.55325	  0.002449
2001-10-29T02:21:15.28030	  0.009200
2001-11-06T17:41:35.43614	  0.011444
2001-11-14T15:44:49.23261	  0.008034
2001-11-23T14:02:51.95111	  0.008321
2001-12-04T16:08:53.69481	  0.008105
2001-12-11T18:50:18.51895	  0.002872
2001-12-20T13:16:34.28583	  0.006195
2001-12-29T08:02:19.97358	  0.009798
2002-01-07T01:52:51.52150	  0.007928
2002-01-15T18:09:09.41649	  0.004648
2002-01-24T13:23:27.70029	  0.004938
2002-02-02T06:39:02.26719	  0.009972
2002-02-11T03:27:23.39746	  0.007753
2002-02-19T20:27:35.67869	  0.008889
2002-02-28T13:32:00.19982	  0.009607
2002-03-06T12:23:33.50928	NaN
2002-03-21T17:04:25.36477	NaN
2002-03-26T19:12:37.16714	  0.003398
2002-04-04T12:52:03.60948	  0.010810
2002-04-13T09:54:12.75646	  0.006087
2002-04-21T22:41:59.25860	  0.004064
2002-04-30T19:33:46.95890	  0.008246
2002-05-09T13:16:03.81176	  0.005440
2002-05-18T07:25:44.61139	  0.005233
2002-05-27T00:56:06.64473	  0.004101
2002-06-04T21:21:10.61677	  0.002319
2002-06-13T12:41:10.95379	  0.004134
2002-06-22T07:01:16.49259	  0.007218
2002-07-01T00:07:54.88258	  0.008825
2002-07-09T18:38:06.75127	  0.004722
2002-07-18T13:10:01.91637	  0.008882
2002-07-27T07:07:51.02620	  0.007688
2002-08-05T01:32:56.59997	  0.005241
2002-08-13T19:04:07.39283	  0.009353
2002-08-22T12:40:26.30622	  0.005250
2002-08-31T06:38:21.95565	  0.008467
2002-09-09T01:39:20.35669	  0.005245
2002-09-17T19:00:33.22667	  0.007345
2002-09-26T13:12:18.69095	  0.006308
2002-10-05T08:09:57.15196	  0.000181
2002-10-13T21:02:29.16834	  0.006817
2002-10-22T19:22:34.31180	  0.016218
2002-10-31T10:40:40.47343	  0.008417
2002-11-09T06:53:03.45863	  0.009213
2002-11-17T10:51:22.46117	  0.009357
2002-11-26T18:38:51.59315	  0.012013
2002-12-05T12:46:20.64169	  0.015552
2002-12-14T10:35:56.74067	  0.014770
2002-12-23T05:16:41.53213	  0.013993
2002-12-31T18:50:20.74400	  0.011665
2003-01-09T13:02:05.82332	  0.015373
2003-01-18T07:24:34.06565	  0.012064
2003-01-27T00:26:29.82374	  0.019212
2003-02-04T19:32:57.10976	  0.016308
2003-02-13T13:38:26.29964	  0.013650
2003-02-22T07:31:30.56421	  0.016853
2003-03-03T01:06:19.91509	  0.011145
2003-03-11T19:09:29.13762	  0.014559
2003-03-20T13:02:07.90127	  0.013237
2003-03-29T01:48:51.59226	  0.010427
2003-04-07T01:30:37.11679	  0.012245
2003-04-15T19:01:40.93551	  0.013747
2003-04-24T12:53:44.63731	  0.011749
2003-05-03T09:06:43.37592	  0.011761
2003-05-12T05:49:47.71698	NaN
2003-05-22T16:21:45.23178	  0.009552
2003-05-29T14:58:05.96200	  0.018282
2003-06-07T06:52:11.39187	  0.015698
2003-06-16T04:33:00.55286	  0.014618
2003-06-21T10:39:26.77815	NaN
2003-07-02T00:30:49.16102	NaN
2003-07-16T13:14:43.52155	NaN
2003-07-20T23:14:42.37432	NaN
2003-07-29T21:07:59.35063	NaN
2003-08-07T10:26:54.41888	NaN
2003-08-16T04:14:24.24914	NaN
2003-08-24T23:06:25.44321	NaN
2003-09-03T15:33:55.57570	NaN
2003-09-11T13:14:49.22253	NaN
2003-09-20T08:55:55.80868	NaN
2003-09-29T00:42:28.40048	NaN
2003-10-07T17:07:23.05589	NaN
2003-10-16T12:54:01.40305	NaN
2003-10-25T03:30:42.29031	NaN
2003-11-03T01:34:04.88471	NaN
2003-11-11T19:39:04.53083	NaN
2003-11-20T11:15:52.56001	NaN
2003-11-29T18:32:28.31709	NaN
2003-12-08T01:05:48.78677	NaN
2003-12-16T21:13:12.80169	NaN
2003-12-25T15:35:23.38512	NaN
2004-01-03T13:09:14.59616	NaN
2004-01-11T20:09:52.33219	NaN
2004-01-20T16:31:34.69591	NaN
2004-01-29T13:21:35.14567	NaN
2004-02-07T07:33:02.49424	NaN
2004-02-16T00:13:01.09393	NaN
2004-02-24T17:43:55.97677	NaN
2004-03-04T11:33:49.67626	NaN
2004-03-13T07:01:04.27657	NaN
2004-03-21T19:37:36.95676	NaN
2004-03-30T21:14:53.76107	NaN
2004-04-08T11:51:24.74630	NaN
2004-04-17T07:01:15.17427	NaN
2004-04-25T19:58:27.51501	NaN
2004-05-04T14:26:05.40711	NaN
2004-05-13T12:39:01.26149	NaN
2004-05-22T02:14:54.83099	NaN
2004-05-31T01:41:33.96645	NaN
2004-06-08T12:41:27.51202	NaN
2004-06-17T13:23:57.67559	NaN
2004-06-26T06:50:04.15220	NaN
2004-07-05T02:33:02.13767	NaN
2004-07-13T16:49:52.61659	NaN
2004-07-22T13:33:53.64281	NaN
2004-07-31T08:04:36.25925	NaN
2004-08-09T02:03:06.90524	NaN
2004-08-17T15:42:17.70211	NaN
2004-08-26T13:04:28.41802	NaN
2004-09-04T01:56:53.88928	NaN
2004-09-12T23:36:13.88019	NaN
2004-09-21T17:40:27.68222	NaN
2004-09-30T13:34:42.56427	NaN
2004-10-09T10:31:48.68024	NaN
2004-10-18T02:02:26.07818	NaN
2004-10-26T15:48:40.51082	NaN
2004-11-04T11:21:11.54030	NaN
2004-11-13T07:34:24.78474	NaN
2004-11-21T20:58:33.40747	NaN
2004-11-30T18:36:18.29928	NaN
2004-12-09T13:06:04.74281	NaN
2004-12-18T06:53:06.65237	NaN
2004-12-26T15:47:05.30942	NaN
2005-01-04T15:44:11.09939	NaN
2005-01-13T12:03:48.96206	NaN
2005-01-22T09:06:48.40960	NaN
2005-01-30T22:46:25.32400	NaN
2005-02-08T15:58:50.82510	NaN
2005-02-17T11:48:06.29292	NaN
2005-02-26T06:56:14.07462	NaN
2005-03-04T19:36:46.88166	NaN
2005-03-17T01:17:28.53550	NaN
2005-03-24T13:19:03.02873	NaN
2005-04-02T07:29:45.60111	NaN
2005-04-10T23:22:46.93662	NaN
2005-04-19T16:34:17.12186	NaN
2005-04-28T12:11:44.42677	NaN
2005-05-07T10:18:04.79817	NaN
2005-05-16T00:02:00.49575	NaN
2005-05-24T09:47:49.57972	NaN
2005-06-02T17:19:43.88658	NaN
2005-06-11T05:32:50.71924	NaN
2005-06-20T00:26:09.61822	NaN
2005-06-28T12:11:30.99460	NaN
2005-07-07T11:21:49.83779	NaN
2005-07-16T08:57:32.95256	NaN
2005-07-25T01:37:37.10198	NaN
2005-08-02T15:59:52.03862	NaN
2005-08-11T11:15:57.27953	NaN
2005-08-20T09:32:52.78660	NaN
2005-08-29T01:15:45.10293	NaN
2005-09-06T17:11:23.47072	NaN
2005-09-15T12:12:39.52987	NaN
2005-09-24T07:37:45.14020	NaN
2005-10-03T10:12:29.83203	NaN
2005-10-11T15:31:53.94603	NaN
2005-10-20T11:53:58.36082	NaN
2005-10-28T07:02:05.32766	NaN
2005-11-07T17:40:32.38193	NaN
2005-11-15T11:57:21.35838	NaN
2005-11-24T11:59:29.04827	NaN
2005-12-03T10:54:00.05474	NaN
2005-12-11T23:30:56.82188	NaN
2005-12-20T13:24:30.76444	NaN
2005-12-29T12:16:12.70613	NaN
2006-01-07T09:27:54.97354	NaN
2006-01-15T22:26:46.55470	NaN
2006-01-24T16:24:49.73274	NaN
2006-02-02T12:38:01.88390	NaN
2006-02-11T09:01:21.39017	NaN
2006-02-19T23:37:00.59075	NaN
2006-02-26T00:30:16.10306	NaN
