# column 1: time (years from 2000)
# column 2: mean sea level corrected for GIA, seasonal signal removed (mm)
# column 3: standard deviation of data spread (mm)
# column 4: quadratic fit to mean sea level (mm)
      7.3429     20.4407      1.0250     22.1888
      7.3703     22.9123      0.3833     22.2792
      7.3977     23.5157      1.0250     22.3696
      7.4251     21.1323      1.7192     22.4601
      7.4524     19.0503      0.3144     22.5506
      7.4798     19.1625      0.3555     22.6412
      7.5072     21.0786      1.5294     22.7319
      7.5346     19.1856      0.4050     22.8226
      7.5619     17.6013      0.6171     22.9133
      7.5893     18.2479      1.3558     23.0042
      7.6167     20.3419      1.9854     23.0950
      7.6441     19.0191      0.9336     23.1860
      7.6715     17.0463      1.0109     23.2770
      7.6988     17.3286      0.6768     23.3680
      7.7262     21.3118      1.2646     23.4591
      7.7536     21.6711      0.6586     23.5503
      7.7810     19.8669      0.9149     23.6415
      7.8084     20.1639      0.4011     23.7328
      7.8357     19.3233      0.9824     23.8241
      7.8631     21.7564      0.3920     23.9155
      7.8905     25.8339      1.2251     24.0070
      7.9179     25.3102      1.1535     24.0985
      7.9452     23.1706      1.2868     24.1900
      7.9726     19.7829      0.3916     24.2816
      8.0000     22.1424      0.4296     24.3733
      8.0274     23.7340      0.8958     24.4650
      8.0548     26.4250      0.6962     24.5568
      8.0821     25.5501      0.2797     24.6487
      8.1095     24.7930      1.1951     24.7406
      8.1369     25.7404      1.1653     24.8325
      8.1643     23.6705      1.6146     24.9245
      8.1916     25.9296      0.6240     25.0166
      8.2190     27.6254      2.0275     25.1087
      8.2464     25.2961      0.8628     25.2009
      8.2738     24.7853      1.3268     25.2932
      8.3012     25.6633      1.0629     25.3855
      8.3285     25.2803      1.2878     25.4778
      8.3559     24.9062      0.5521     25.5702
      8.3833     28.5225      0.4935     25.6627
      8.4107     28.5224      0.0258     25.7552
      8.4381     27.6844      1.2690     25.8478
      8.4654     27.3860      1.7926     25.9404
      8.4928     27.7415      0.4063     26.0331
      8.5202     28.2621      0.5448     26.1259
