/* DATA DESCRIPTION:
Citation:	Fiedler, Björn (2023): Master tracks in different resolutions of POLARSTERN cruise PS135/2, Mindelo - Bremerhaven, 2023-03-28 – 2023-04-11 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.961687
Abstract:	Raw data acquired by position sensors on board RV Polarstern during expedition PS135/2 was processed to receive a validated master track which can be used as reference of further expedition data. During PS135/2 two Trimble Marine SPS855 GPS receivers and the iXBlue HYDRINS hydrographic survey inertial navigation system were used as navigation sensors. Data were downloaded from DAVIS SHIP data base (https://dship.awi.de) with a resolution of 1 sec. Processed data are provided as a master track with 1 sec resolution derived from the position sensors' data selected by priority and a generalized track with a reduced set of the most significant positions of the master track.
Other version:	Generalized master track of POLARSTERN cruise PS135/2 (URI: https://download.pangaea.de/reference/119719/attachments/PS135_2_mastertrack_generalized.zip)
	Fiedler, Björn (2023): Master track of POLARSTERN cruise PS135/2 in 1 sec resolution (zipped, 8.5 MB). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.961686
Data processing report:	Processing report for navigation sensors from POLARSTERN cruise PS135/2 (URI: https://download.pangaea.de/reference/119721/attachments/PS135_2_nav.pdf)
Further details:	Station list of POLARSTERN cruise PS135/2 (URI: https://www.pangaea.de/expeditions/events/PS135/2)
	Trackline map of navigation sensors from POLARSTERN cruise PS135/2 (URI: https://download.pangaea.de/reference/119722/attachments/PS135_2_nav.jpg)
Coverage:	MEDIAN LATITUDE: 36.159850 * MEDIAN LONGITUDE: -11.938926 * SOUTH-BOUND LATITUDE: 16.887233 * WEST-BOUND LONGITUDE: -25.020915 * NORTH-BOUND LATITUDE: 53.906813 * EAST-BOUND LONGITUDE: 8.549712
	DATE/TIME START: 2023-03-28T18:20:00 * DATE/TIME END: 2023-04-11T03:43:29
Event(s):	PS135/2-track * LATITUDE START: 16.886100 * LONGITUDE START: -24.997600 * LATITUDE END: 53.567500 * LONGITUDE END: 8.554800 * DATE/TIME START: 2023-03-29T00:00:00 * DATE/TIME END: 2023-04-11T00:00:00 * CAMPAIGN: PS135/2 (WASCAL-II; Floating-Uni) (URI: https://doi.org/10.57738/BzPM_0779_2023) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT) * COMMENT: Mindelo - Bremerhaven
Comment:	This dataset contains the master track in 10 min resolution, for other resolutions please see "Further details" and "Other version" references.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	3860 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2023-04-05T07:10	40.02108	-11.33934	11.593	15.5
2023-04-05T07:20	40.05148	-11.32878	11.327	14.9
2023-04-05T07:30	40.08177	-11.31823	11.286	14.9
2023-04-05T07:40	40.11216	-11.30723	11.354	15.5
2023-04-05T07:50	40.14242	-11.29658	11.283	15.0
2023-04-05T08:00	40.17302	-11.28597	11.399	14.8
2023-04-05T08:10	40.20383	-11.27472	11.517	15.6
2023-04-05T08:20	40.23562	-11.26369	11.841	14.8
2023-04-05T08:30	40.26303	-11.25402	10.220	15.1
2023-04-05T08:40	40.26340	-11.25263	0.404	70.8
2023-04-05T08:50	40.26308	-11.25265	0.114	182.5
2023-04-05T09:00	40.26343	-11.25301	0.159	321.2
2023-04-05T09:10	40.26337	-11.25299	0.021	164.3
2023-04-05T09:20	40.26297	-11.25301	0.146	182.2
2023-04-05T09:30	40.26262	-11.25301	0.125	180.1
2023-04-05T09:40	40.26267	-11.25338	0.104	279.2
2023-04-05T09:50	40.26237	-11.25354	0.114	202.7
2023-04-05T10:00	40.26261	-11.25314	0.141	51.9
2023-04-05T10:10	40.26285	-11.25297	0.098	28.2
2023-04-05T10:20	40.26279	-11.25308	0.037	232.1
2023-04-05T10:30	40.26303	-11.25288	0.102	31.5
2023-04-05T10:40	40.26300	-11.25284	0.019	135.9
2023-04-05T10:50	40.26313	-11.25252	0.100	62.0
2023-04-05T11:00	40.26330	-11.25212	0.126	60.8
2023-04-05T11:10	40.26366	-11.25183	0.152	31.0
2023-04-05T11:20	40.26399	-11.25166	0.128	22.0
2023-04-05T11:30	40.26460	-11.25155	0.223	7.6
2023-04-05T11:40	40.26485	-11.25153	0.091	4.2
2023-04-05T11:50	40.26508	-11.25149	0.085	7.1
2023-04-05T12:00	40.26497	-11.25166	0.062	229.2
2023-04-05T12:10	40.26488	-11.25162	0.035	161.0
2023-04-05T12:20	40.26508	-11.25163	0.071	356.5
2023-04-05T12:30	40.26515	-11.25179	0.050	302.7
2023-04-05T12:40	40.26528	-11.25196	0.066	312.2
2023-04-05T12:50	40.26431	-11.25236	0.365	197.3
2023-04-05T13:00	40.26387	-11.25274	0.190	213.1
2023-04-05T13:10	40.26370	-11.25338	0.188	251.9
2023-04-05T13:20	40.26349	-11.25415	0.223	250.3
2023-04-05T13:30	40.26315	-11.25476	0.207	233.9
2023-04-05T13:40	40.26317	-11.25547	0.197	272.0
2023-04-05T13:50	40.26347	-11.25601	0.182	306.1
2023-04-05T14:00	40.27680	-11.25310	4.864	9.5
2023-04-05T14:10	40.29845	-11.24326	8.249	19.1
2023-04-05T14:20	40.32763	-11.23444	10.784	13.0
2023-04-05T14:30	40.35737	-11.22575	10.968	12.6
2023-04-05T14:40	40.38712	-11.21701	10.978	12.6
2023-04-05T14:50	40.41689	-11.20827	10.983	12.6
2023-04-05T15:00	40.44666	-11.19925	11.002	13.0
2023-04-05T15:10	40.47648	-11.19075	10.983	12.2
2023-04-05T15:20	40.50540	-11.18203	10.684	12.9
2023-04-05T15:30	40.53359	-11.17337	10.424	13.1
2023-04-05T15:40	40.56171	-11.16491	10.383	12.9
2023-04-05T15:50	40.58967	-11.15664	10.321	12.7
2023-04-05T16:00	40.61773	-11.14850	10.342	12.4
2023-04-05T16:10	40.64537	-11.14006	10.218	13.0
2023-04-05T16:20	40.67359	-11.13171	10.412	12.6
2023-04-05T16:30	40.70201	-11.12321	10.493	12.8
2023-04-05T16:40	40.73059	-11.11476	10.545	12.6
2023-04-05T16:50	40.75894	-11.10634	10.463	12.7
2023-04-05T17:00	40.78733	-11.09775	10.486	12.9
2023-04-05T17:10	40.81587	-11.08937	10.530	12.5
2023-04-05T17:20	40.84421	-11.08072	10.469	13.0
2023-04-05T17:30	40.87254	-11.07249	10.446	12.4
2023-04-05T17:40	40.90078	-11.06400	10.428	12.8
2023-04-05T17:50	40.92886	-11.05564	10.362	12.7
2023-04-05T18:00	40.95719	-11.04720	10.454	12.7
2023-04-05T18:10	40.98553	-11.03835	10.482	13.3
2023-04-05T18:20	41.01376	-11.03001	10.415	12.6
2023-04-05T18:30	41.04216	-11.02155	10.481	12.6
2023-04-05T18:40	41.07071	-11.01299	10.541	12.7
2023-04-05T18:50	41.09939	-11.00465	10.570	12.4
2023-04-05T19:00	41.12770	-10.99552	10.491	13.6
2023-04-05T19:10	41.15646	-10.98683	10.619	12.8
2023-04-05T19:20	41.18630	-10.97848	10.979	11.9
2023-04-05T19:30	41.21616	-10.97067	10.957	11.1
2023-04-05T19:40	41.24576	-10.96216	10.905	12.2
2023-04-05T19:50	41.27577	-10.95394	11.031	11.6
2023-04-05T20:00	41.30623	-10.94571	11.190	11.5
2023-04-05T20:10	41.33658	-10.93704	11.175	12.1
2023-04-05T20:20	41.36656	-10.92899	11.011	11.4
2023-04-05T20:30	41.39585	-10.92084	10.773	11.8
2023-04-05T20:40	41.42537	-10.91281	10.847	11.5
2023-04-05T20:50	41.45514	-10.90441	10.957	11.9
2023-04-05T21:00	41.48495	-10.89597	10.971	12.0
2023-04-05T21:10	41.51456	-10.88773	10.891	11.8
2023-04-05T21:20	41.54460	-10.87957	11.036	11.5
2023-04-05T21:30	41.57520	-10.87116	11.250	11.6
2023-04-05T21:40	41.60641	-10.86256	11.472	11.6
2023-04-05T21:50	41.63800	-10.85379	11.618	11.7
2023-04-05T22:00	41.66898	-10.84496	11.403	12.0
2023-04-05T22:10	41.69926	-10.83649	11.138	11.8
2023-04-05T22:20	41.72946	-10.82816	11.100	11.6
2023-04-05T22:30	41.75975	-10.81964	11.145	11.8
2023-04-05T22:40	41.79050	-10.81127	11.299	11.5
2023-04-05T22:50	41.82090	-10.80293	11.169	11.5
2023-04-05T23:00	41.85132	-10.79483	11.168	11.2
2023-04-05T23:10	41.88098	-10.78638	10.917	12.0
2023-04-05T23:20	41.91048	-10.77817	10.847	11.7
2023-04-05T23:30	41.93992	-10.76982	10.833	11.9
2023-04-05T23:40	41.96942	-10.76164	10.846	11.7
2023-04-05T23:50	41.99861	-10.75329	10.742	12.0
2023-04-06T00:00	42.02768	-10.74506	10.696	11.9
2023-04-06T00:10	42.05731	-10.73662	10.905	11.9
2023-04-06T00:20	42.08690	-10.72805	10.897	12.1
2023-04-06T00:30	42.11645	-10.71947	10.883	12.2
2023-04-06T00:40	42.14655	-10.71094	11.074	11.9
2023-04-06T00:50	42.17699	-10.70252	11.190	11.6
2023-04-06T01:00	42.20725	-10.69400	11.127	11.8
2023-04-06T01:10	42.23798	-10.68502	11.321	12.2
2023-04-06T01:20	42.26903	-10.67652	11.407	11.5
2023-04-06T01:30	42.29968	-10.66725	11.311	12.6
2023-04-06T01:40	42.33076	-10.65879	11.414	11.4
2023-04-06T01:50	42.36161	-10.64970	11.367	12.3
2023-04-06T02:00	42.39209	-10.64124	11.203	11.6
2023-04-06T02:10	42.42241	-10.63245	11.165	12.1
2023-04-06T02:20	42.45254	-10.62353	11.104	12.3
2023-04-06T02:30	42.48277	-10.61510	11.113	11.6
2023-04-06T02:40	42.51314	-10.60630	11.179	12.1
2023-04-06T02:50	42.54341	-10.59806	11.116	11.3
2023-04-06T03:00	42.57362	-10.58897	11.144	12.5
2023-04-06T03:10	42.60433	-10.58018	11.300	11.9
2023-04-06T03:20	42.63507	-10.57169	11.294	11.5
2023-04-06T03:30	42.66568	-10.56288	11.263	11.9
2023-04-06T03:40	42.69674	-10.55396	11.432	11.9
2023-04-06T03:50	42.72825	-10.54504	11.587	11.7
2023-04-06T04:00	42.74466	-10.54007	6.054	12.5
2023-04-06T04:10	42.74443	-10.54041	0.123	226.4
2023-04-06T04:20	42.74468	-10.54044	0.089	355.1
2023-04-06T04:30	42.74458	-10.54064	0.064	237.3
2023-04-06T04:40	42.74515	-10.54044	0.213	14.7
2023-04-06T04:50	42.74517	-10.54023	0.054	84.7
2023-04-06T05:00	42.74464	-10.54032	0.192	186.6
2023-04-06T05:10	42.74504	-10.54010	0.159	21.7
2023-04-06T05:20	42.74512	-10.54020	0.038	316.0
2023-04-06T05:30	42.74492	-10.54048	0.104	225.1
2023-04-06T05:40	42.74473	-10.54054	0.068	195.7
2023-04-06T05:50	42.74450	-10.54054	0.085	180.0
2023-04-06T06:00	42.74461	-10.54028	0.082	60.1
2023-04-06T06:10	42.74493	-10.54022	0.116	6.8
2023-04-06T06:20	42.74453	-10.54040	0.150	197.4
2023-04-06T06:30	42.74424	-10.54056	0.114	203.0
2023-04-06T06:40	42.74408	-10.54080	0.085	227.2
2023-04-06T06:50	42.74441	-10.54065	0.125	18.7
2023-04-06T07:00	42.74418	-10.54100	0.124	227.8
2023-04-06T07:10	42.74404	-10.54101	0.048	183.8
2023-04-06T07:20	42.74440	-10.54140	0.163	320.9
2023-04-06T07:30	42.74411	-10.54123	0.112	156.7
2023-04-06T07:40	42.74415	-10.54069	0.144	83.8
2023-04-06T07:50	42.74427	-10.54020	0.135	72.3
2023-04-06T08:00	42.74358	-10.54029	0.248	185.1
2023-04-06T08:10	42.74407	-10.54020	0.178	7.5
2023-04-06T08:20	42.74415	-10.54072	0.140	281.4
2023-04-06T08:30	42.74398	-10.54084	0.069	206.9
2023-04-06T08:40	42.74400	-10.54074	0.026	73.7
2023-04-06T08:50	42.74402	-10.54099	0.065	276.1
2023-04-06T09:00	42.74419	-10.54095	0.063	10.0
2023-04-06T09:10	42.74423	-10.54123	0.077	280.5
2023-04-06T09:20	42.74446	-10.54076	0.150	56.4
2023-04-06T09:30	42.74466	-10.54049	0.101	44.4
2023-04-06T09:40	42.74402	-10.54114	0.285	216.8
2023-04-06T09:50	42.74426	-10.54054	0.181	61.3
2023-04-06T10:00	42.74400	-10.54073	0.108	208.1
2023-04-06T10:10	42.74390	-10.54065	0.041	147.3
2023-04-06T10:20	42.74396	-10.53949	0.307	86.5
2023-04-06T10:30	42.75133	-10.53585	2.823	19.9
2023-04-06T10:40	42.77802	-10.53079	9.703	7.9
2023-04-06T10:50	42.80462	-10.52300	9.796	12.1
2023-04-06T11:00	42.83405	-10.51478	10.817	11.6
2023-04-06T11:10	42.86304	-10.50682	10.648	11.4
2023-04-06T11:20	42.89228	-10.49883	10.736	11.3
2023-04-06T11:30	42.92167	-10.49045	10.808	11.8
2023-04-06T11:40	42.95140	-10.48183	10.942	12.0
2023-04-06T11:50	42.98045	-10.47404	10.662	11.1
2023-04-06T12:00	43.00920	-10.46571	10.580	12.0
2023-04-06T12:10	43.03821	-10.45786	10.647	11.2
2023-04-06T12:20	43.06661	-10.44977	10.446	11.8
2023-04-06T12:30	43.09520	-10.44178	10.505	11.5
2023-04-06T12:40	43.12405	-10.43339	10.619	12.0
2023-04-06T12:50	43.15296	-10.42542	10.616	11.4
2023-04-06T13:00	43.18200	-10.41703	10.686	11.9
2023-04-06T13:10	43.21131	-10.40916	10.754	11.1
2023-04-06T13:20	43.24060	-10.40050	10.788	12.2
2023-04-06T13:30	43.27010	-10.39234	10.835	11.4
2023-04-06T13:40	43.29969	-10.38387	10.884	11.8
2023-04-06T13:50	43.32961	-10.37570	10.982	11.2
2023-04-06T14:00	43.35944	-10.36710	10.974	11.9
2023-04-06T14:10	43.38913	-10.35845	10.927	11.9
2023-04-06T14:20	43.41877	-10.35060	10.866	10.9
2023-04-06T14:30	43.44842	-10.34208	10.908	11.8
2023-04-06T14:40	43.47831	-10.33356	10.991	11.7
2023-04-06T14:50	43.50844	-10.32515	11.068	11.4
2023-04-06T15:00	43.53807	-10.31646	10.906	12.0
2023-04-06T15:10	43.56717	-10.30830	10.691	11.5
2023-04-06T15:20	43.59647	-10.30017	10.759	11.4
2023-04-06T15:30	43.62503	-10.29208	10.500	11.6
2023-04-06T15:40	43.65353	-10.28367	10.490	12.0
2023-04-06T15:50	43.68238	-10.27545	10.610	11.6
2023-04-06T16:00	43.71160	-10.26739	10.727	11.3
2023-04-06T16:10	43.74065	-10.25921	10.674	11.5
2023-04-06T16:20	43.76955	-10.25069	10.639	12.0
2023-04-06T16:30	43.79712	-10.23704	10.541	19.7
2023-04-06T16:40	43.82363	-10.21706	10.866	28.5
2023-04-06T16:50	43.85069	-10.19654	11.104	28.7
2023-04-06T17:00	43.87799	-10.17555	11.237	29.0
2023-04-06T17:10	43.90573	-10.15432	11.407	28.9
2023-04-06T17:20	43.93269	-10.13364	11.091	28.9
2023-04-06T17:30	43.96171	-10.12150	10.909	16.8
2023-04-06T17:40	43.98926	-10.10897	10.439	18.1
2023-04-06T17:50	44.01167	-10.08291	10.519	39.9
2023-04-06T18:00	44.03484	-10.05911	10.372	36.5
2023-04-06T18:10	44.05931	-10.03714	10.484	32.8
2023-04-06T18:20	44.08469	-10.01752	10.453	29.0
2023-04-06T18:30	44.11041	-9.99773	10.579	28.9
2023-04-06T18:40	44.13613	-9.97822	10.546	28.6
2023-04-06T18:50	44.16143	-9.95871	10.412	28.9
2023-04-06T19:00	44.18748	-9.93896	10.674	28.5
2023-04-06T19:10	44.21404	-9.91826	10.957	29.2
2023-04-06T19:20	44.24098	-9.89757	11.070	28.8
2023-04-06T19:30	44.26751	-9.87757	10.857	28.4
2023-04-06T19:40	44.29380	-9.85743	10.793	28.7
2023-04-06T19:50	44.31969	-9.83700	10.706	29.5
2023-04-06T20:00	44.34590	-9.81731	10.714	28.2
2023-04-06T20:10	44.37222	-9.79663	10.870	29.3
2023-04-06T20:20	44.39903	-9.77639	10.966	28.3
2023-04-06T20:30	44.42559	-9.75489	11.048	30.0
2023-04-06T20:40	44.45200	-9.73570	10.712	27.4
2023-04-06T20:50	44.47794	-9.71546	10.691	29.1
2023-04-06T21:00	44.50365	-9.69544	10.588	29.1
2023-04-06T21:10	44.52939	-9.67575	10.556	28.6
2023-04-06T21:20	44.55482	-9.65584	10.486	29.1
2023-04-06T21:30	44.58021	-9.63641	10.411	28.6
2023-04-06T21:40	44.60549	-9.61697	10.377	28.7
2023-04-06T21:50	44.63074	-9.59716	10.411	29.2
2023-04-06T22:00	44.65696	-9.57737	10.719	28.2
2023-04-06T22:10	44.68301	-9.55723	10.703	28.8
2023-04-06T22:20	44.70840	-9.53753	10.441	28.9
2023-04-06T22:30	44.73331	-9.51819	10.241	28.9
2023-04-06T22:40	44.75905	-9.49780	10.634	29.3
2023-04-06T22:50	44.78508	-9.47731	10.735	29.2
2023-04-06T23:00	44.81101	-9.45674	10.715	29.4
2023-04-06T23:10	44.83699	-9.43619	10.726	29.3
2023-04-06T23:20	44.86343	-9.41530	10.912	29.3
2023-04-06T23:30	44.88984	-9.39420	10.927	29.5
2023-04-06T23:40	44.91592	-9.37332	10.793	29.5
2023-04-06T23:50	44.94270	-9.35539	10.671	25.4
2023-04-07T00:00	44.96943	-9.33506	10.931	28.3
2023-04-07T00:10	44.99616	-9.31387	11.035	29.3
2023-04-07T00:20	45.02315	-9.29289	11.088	28.8
2023-04-07T00:30	45.05027	-9.27213	11.100	28.4
2023-04-07T00:40	45.07766	-9.25043	11.300	29.2
2023-04-07T00:50	45.10524	-9.22941	11.278	28.3
2023-04-07T01:00	45.13277	-9.20801	11.305	28.7
2023-04-07T01:10	45.15980	-9.18558	11.279	30.3
2023-04-07T01:20	45.18684	-9.16324	11.265	30.2
2023-04-07T01:30	45.21463	-9.14388	11.147	26.1
2023-04-07T01:40	45.24129	-9.12307	10.951	28.8
2023-04-07T01:50	45.26683	-9.10317	10.489	28.7
2023-04-07T02:00	45.29200	-9.08353	10.339	28.8
2023-04-07T02:10	45.31691	-9.06350	10.304	29.5
2023-04-07T02:20	45.34244	-9.04414	10.416	28.1
2023-04-07T02:30	45.36755	-9.02431	10.339	29.0
2023-04-07T02:40	45.38759	-8.99771	9.866	43.0
2023-04-07T02:50	45.40194	-8.96265	10.258	59.8
2023-04-07T03:00	45.41598	-8.92804	10.105	60.0
2023-04-07T03:10	45.43015	-8.89426	9.945	59.1
2023-04-07T03:20	45.44394	-8.86067	9.832	59.7
2023-04-07T03:30	45.45759	-8.82710	9.800	59.9
2023-04-07T03:40	45.47110	-8.79354	9.771	60.1
2023-04-07T03:50	45.48495	-8.76034	9.753	59.2
2023-04-07T04:00	45.49862	-8.72719	9.709	59.5
2023-04-07T04:10	45.51213	-8.69474	9.523	59.3
2023-04-07T04:20	45.52514	-8.66225	9.440	60.2
2023-04-07T04:30	45.53847	-8.62960	9.532	59.8
2023-04-07T04:40	45.55255	-8.59522	10.042	59.7
2023-04-07T04:50	45.56692	-8.56044	10.182	59.4
2023-04-07T05:00	45.58134	-8.52572	10.175	59.3
2023-04-07T05:10	45.59518	-8.49107	10.051	60.3
2023-04-07T05:20	45.60942	-8.45651	10.104	59.5
2023-04-07T05:30	45.62366	-8.42154	10.191	59.8
2023-04-07T05:40	45.63837	-8.38580	10.441	59.5
2023-04-07T05:50	45.65311	-8.34995	10.469	59.5
2023-04-07T06:00	45.66796	-8.31330	10.660	59.9
2023-04-07T06:10	45.68312	-8.27631	10.788	59.6
2023-04-07T06:20	45.69846	-8.23913	10.859	59.4
2023-04-07T06:30	45.71356	-8.20211	10.781	59.7
2023-04-07T06:40	45.72870	-8.16498	10.808	59.7
2023-04-07T06:50	45.74254	-8.12732	10.696	62.2
2023-04-07T07:00	45.74838	-8.08541	10.738	78.7
2023-04-07T07:10	45.75137	-8.04259	10.812	84.3
2023-04-07T07:20	45.75460	-8.00036	10.673	83.7
2023-04-07T07:30	45.75360	-7.98185	4.664	94.4
2023-04-07T07:40	45.75223	-7.98420	0.769	230.3
2023-04-07T07:50	45.75033	-7.98537	0.744	203.2
2023-04-07T08:00	45.74937	-7.98384	0.517	132.2
2023-04-07T08:10	45.74907	-7.98542	0.411	254.6
2023-04-07T08:20	45.74920	-7.98439	0.265	79.4
2023-04-07T08:30	45.74932	-7.98453	0.056	321.3
2023-04-07T08:40	45.74927	-7.98456	0.019	204.3
2023-04-07T08:50	45.74947	-7.98367	0.235	72.4
2023-04-07T09:00	45.74949	-7.98414	0.118	273.0
2023-04-07T09:10	45.74952	-7.98527	0.286	272.4
2023-04-07T09:20	45.74988	-7.98377	0.399	71.0
2023-04-07T09:30	45.75017	-7.98297	0.227	62.9
2023-04-07T09:40	45.75032	-7.98282	0.068	34.7
2023-04-07T09:50	45.75053	-7.98294	0.080	337.4
2023-04-07T10:00	45.75076	-7.98347	0.158	301.9
2023-04-07T10:10	45.75110	-7.98390	0.162	319.1
2023-04-07T10:20	45.75144	-7.98395	0.123	353.4
2023-04-07T10:30	45.75183	-7.98395	0.141	0.1
2023-04-07T10:40	45.75214	-7.98376	0.120	23.3
2023-04-07T10:50	45.75225	-7.98363	0.052	38.8
2023-04-07T11:00	45.75221	-7.98341	0.058	102.9
2023-04-07T11:10	45.75229	-7.98311	0.079	69.5
2023-04-07T11:20	45.75263	-7.98318	0.123	351.5
2023-04-07T11:30	45.75296	-7.98335	0.125	340.2
2023-04-07T11:40	45.75341	-7.98356	0.171	342.6
2023-04-07T11:50	45.75353	-7.98364	0.047	332.8
2023-04-07T12:00	45.75370	-7.98401	0.111	302.9
2023-04-07T12:10	45.75398	-7.98493	0.250	293.8
2023-04-07T12:20	45.75396	-7.98458	0.087	93.8
2023-04-07T12:30	45.75387	-7.98421	0.099	110.0
2023-04-07T12:40	45.75388	-7.98365	0.141	87.7
2023-04-07T12:50	45.75373	-7.98292	0.193	106.5
2023-04-07T13:00	45.75369	-7.98198	0.236	93.7
2023-04-07T13:10	45.75348	-7.97962	0.596	97.1
2023-04-07T13:20	45.76757	-7.96115	6.873	42.5
2023-04-07T13:30	45.79096	-7.94448	9.406	26.4
2023-04-07T13:40	45.81119	-7.92663	8.550	31.6
2023-04-07T13:50	45.83176	-7.90819	8.735	32.0
2023-04-07T14:00	45.85276	-7.89019	8.805	30.8
2023-04-07T14:10	45.87337	-7.87169	8.750	32.0
2023-04-07T14:20	45.89371	-7.85370	8.600	31.6
2023-04-07T14:30	45.91403	-7.83615	8.536	31.0
2023-04-07T14:40	45.93436	-7.81792	8.628	31.9
2023-04-07T14:50	45.95485	-7.79990	8.647	31.4
2023-04-07T15:00	45.97530	-7.78196	8.626	31.4
2023-04-07T15:10	45.99559	-7.76432	8.534	31.1
2023-04-07T15:20	46.01589	-7.74606	8.618	32.0
2023-04-07T15:30	46.03630	-7.72781	8.651	31.8
2023-04-07T15:40	46.05694	-7.71021	8.634	30.6
2023-04-07T15:50	46.07720	-7.69199	8.596	32.0
2023-04-07T16:00	46.09759	-7.67429	8.572	31.0
2023-04-07T16:10	46.11791	-7.65624	8.592	31.6
2023-04-07T16:20	46.13839	-7.63774	8.698	32.0
2023-04-07T16:30	46.15914	-7.61922	8.786	31.7
2023-04-07T16:40	46.17962	-7.60146	8.600	31.0
2023-04-07T16:50	46.20000	-7.58357	8.587	31.3
2023-04-07T17:00	46.22009	-7.56570	8.495	31.6
2023-04-07T17:10	46.23994	-7.54776	8.429	32.0
2023-04-07T17:20	46.26006	-7.53025	8.454	31.0
2023-04-07T17:30	46.28003	-7.51258	8.428	31.4
2023-04-07T17:40	46.29998	-7.49485	8.431	31.6
2023-04-07T17:50	46.31981	-7.47723	8.377	31.5
2023-04-07T18:00	46.33945	-7.45969	8.308	31.7
2023-04-07T18:10	46.35938	-7.44194	8.422	31.6
2023-04-07T18:20	46.37953	-7.42422	8.485	31.3
2023-04-07T18:30	46.39941	-7.40655	8.396	31.5
2023-04-07T18:40	46.41916	-7.38886	8.358	31.7
2023-04-07T18:50	46.43863	-7.37128	8.258	31.9
2023-04-07T19:00	46.45934	-7.35324	8.694	31.0
2023-04-07T19:10	46.47980	-7.33522	8.617	31.2
2023-04-07T19:20	46.49999	-7.31710	8.544	31.7
2023-04-07T19:30	46.52002	-7.29888	8.510	32.0
2023-04-07T19:40	46.54033	-7.28100	8.547	31.2
2023-04-07T19:50	46.56108	-7.26270	8.738	31.2
2023-04-07T20:00	46.58199	-7.24356	8.897	32.2
2023-04-07T20:10	46.60299	-7.22537	8.798	30.8
2023-04-07T20:20	46.62354	-7.20697	8.686	31.6
2023-04-07T20:30	46.64384	-7.18848	8.623	32.0
2023-04-07T20:40	46.66422	-7.17016	8.620	31.7
2023-04-07T20:50	46.68487	-7.15201	8.682	31.1
2023-04-07T21:00	46.70540	-7.13340	8.705	31.8
2023-04-07T21:10	46.72599	-7.11527	8.661	31.1
2023-04-07T21:20	46.74643	-7.09671	8.669	31.9
2023-04-07T21:30	46.76680	-7.07858	8.589	31.4
2023-04-07T21:40	46.78704	-7.06042	8.552	31.6
2023-04-07T21:50	46.80715	-7.04233	8.505	31.6
2023-04-07T22:00	46.82732	-7.02482	8.448	30.7
2023-04-07T22:10	46.84727	-7.00635	8.500	32.3
2023-04-07T22:20	46.86772	-6.98831	8.600	31.1
2023-04-07T22:30	46.88815	-6.97005	8.620	31.4
2023-04-07T22:40	46.90869	-6.95143	8.699	31.8
2023-04-07T22:50	46.92859	-6.93361	8.400	31.4
2023-04-07T23:00	46.94835	-6.91595	8.333	31.4
2023-04-07T23:10	46.96781	-6.89827	8.245	31.8
2023-04-07T23:20	46.98725	-6.88108	8.173	31.1
2023-04-07T23:30	47.00668	-6.86325	8.252	32.0
2023-04-07T23:40	47.02607	-6.84591	8.177	31.4
2023-04-07T23:50	47.04472	-6.82900	7.895	31.7
2023-04-08T00:00	47.06294	-6.81307	7.636	30.8
2023-04-08T00:10	47.08106	-6.79652	7.684	31.9
2023-04-08T00:20	47.10014	-6.77912	8.085	31.8
2023-04-08T00:30	47.11952	-6.76199	8.144	31.0
2023-04-08T00:40	47.13883	-6.74458	8.155	31.5
2023-04-08T00:50	47.15856	-6.72650	8.370	31.9
2023-04-08T01:00	47.17887	-6.70859	8.526	30.9
2023-04-08T01:10	47.19959	-6.69003	8.735	31.3
2023-04-08T01:20	47.22027	-6.67102	8.777	32.0
2023-04-08T01:30	47.24134	-6.65226	8.867	31.1
2023-04-08T01:40	47.26181	-6.63340	8.693	32.0
2023-04-08T01:50	47.28210	-6.61502	8.575	31.6
2023-04-08T02:00	47.30253	-6.59643	8.644	31.7
2023-04-08T02:10	47.32303	-6.57803	8.639	31.3
2023-04-08T02:20	47.34370	-6.55949	8.708	31.3
2023-04-08T02:30	47.36460	-6.54080	8.800	31.2
2023-04-08T02:40	47.38579	-6.52157	8.955	31.6
2023-04-08T02:50	47.40658	-6.50230	8.835	32.1
2023-04-08T03:00	47.42751	-6.48310	8.870	31.8
2023-04-08T03:10	47.44873	-6.46460	8.869	30.5
2023-04-08T03:20	47.47041	-6.44468	9.190	31.8
2023-04-08T03:30	47.49242	-6.42423	9.359	32.1
2023-04-08T03:40	47.51492	-6.40453	9.411	30.6
2023-04-08T03:50	47.53720	-6.38427	9.414	31.5
